scientific_name,taxon_id,iconic_taxon_name,kingdom,class,order,family,genus,species,common_name,taxon_rank
Syndactyla rufosuperciliata,11472,Aves,Animalia,Aves,Passeriformes,Furnariidae,Syndactyla,Syndactyla rufosuperciliata,Titirí,species
Alopochelidon fucata,72485,Aves,Animalia,Aves,Passeriformes,Hirundinidae,Alopochelidon,Alopochelidon fucata,Golondrina cabeza rojiza,species
Hirundo rustica,11901,Aves,Animalia,Aves,Passeriformes,Hirundinidae,Hirundo,Hirundo rustica,Golondrina tijereta,species
Petrochelidon pyrrhonota,11858,Aves,Animalia,Aves,Passeriformes,Hirundinidae,Petrochelidon,Petrochelidon pyrrhonota,Golondrina rabadilla canela,species
Progne chalybea,11872,Aves,Animalia,Aves,Passeriformes,Hirundinidae,Progne,Progne chalybea,Golondrina azul grande,species
Progne chalybea macrorhamphus,729194,Aves,Animalia,Aves,Passeriformes,Hirundinidae,Progne,Progne chalybea,,subspecies
Progne elegans,11866,Aves,Animalia,Aves,Passeriformes,Hirundinidae,Progne,Progne elegans,Golondrina negra,species
Progne tapera,11870,Aves,Animalia,Aves,Passeriformes,Hirundinidae,Progne,Progne tapera,Golondrina parda,species
Progne tapera fusca,718816,Aves,Animalia,Aves,Passeriformes,Hirundinidae,Progne,Progne tapera,,subspecies
Pygochelidon cyanoleuca,68826,Aves,Animalia,Aves,Passeriformes,Hirundinidae,Pygochelidon,Pygochelidon cyanoleuca,Golondrina azul chica,species
Riparia riparia,11941,Aves,Animalia,Aves,Passeriformes,Hirundinidae,Riparia,Riparia riparia,Golondrina Parda Chica,species
Stelgidopteryx ruficollis,11972,Aves,Animalia,Aves,Passeriformes,Hirundinidae,Stelgidopteryx,Stelgidopteryx ruficollis,Golondrina cuello canela,species
Tachycineta leucopyga,558526,Aves,Animalia,Aves,Passeriformes,Hirundinidae,Tachycineta,Tachycineta leucopyga,Golondrina patagónica,species
Tachycineta leucorrhoa,11936,Aves,Animalia,Aves,Passeriformes,Hirundinidae,Tachycineta,Tachycineta leucorrhoa,Golondrina ceja blanca,species
Agelaioides badius,516244,Aves,Animalia,Aves,Passeriformes,Icteridae,Agelaioides,Agelaioides badius,Tordo músico,species
Agelasticus cyanopus,72471,Aves,Animalia,Aves,Passeriformes,Icteridae,Agelasticus,Agelasticus cyanopus,Varillero negro,species
Agelasticus thilius,72472,Aves,Animalia,Aves,Passeriformes,Icteridae,Agelasticus,Agelasticus thilius,Alférez,species
Amblyramphus holosericeus,10694,Aves,Animalia,Aves,Passeriformes,Icteridae,Amblyramphus,Amblyramphus holosericeus,Federal,species
Cacicus chrysopterus,10361,Aves,Animalia,Aves,Passeriformes,Icteridae,Cacicus,Cacicus chrysopterus,Boyero ala amarilla,species
Cacicus haemorrhous,10357,Aves,Animalia,Aves,Passeriformes,Icteridae,Cacicus,Cacicus haemorrhous,Boyero cacique,species
Cacicus solitarius,10365,Aves,Animalia,Aves,Passeriformes,Icteridae,Cacicus,Cacicus solitarius,Boyero negro,species
