id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_class_name,taxon_order_name,taxon_family_name,taxon_genus_name,taxon_species_name,taxon_subspecies_name
115949266,2022-05-07 15:38:50,2022-05-07,2022-05-07 18:38:50 UTC,Montevideo,5642090,diegobarboza,2022-05-07 18:44:37 UTC,2022-05-07 19:17:45 UTC,research,CC-BY,https://www.inaturalist.org/observations/115949266,https://inaturalist-open-data.s3.amazonaws.com/photos/195691113/medium.jpeg,,"",,2,0,false,2,"M79J+5R4, 80000 San José, Departamento de San José, Uruguay",-34.3303920608,-56.7182805855,11,,,,11,,,false,,,common lantana,Lantana camara,Cinco negritos,Plantae,50333,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Verbenaceae,Lantana,Lantana camara,
115949686,2022-05-07 15:41:32,2022-05-07,2022-05-07 18:41:32 UTC,Montevideo,5642090,diegobarboza,2022-05-07 18:46:44 UTC,2022-05-07 19:17:44 UTC,research,CC-BY,https://www.inaturalist.org/observations/115949686,https://inaturalist-open-data.s3.amazonaws.com/photos/195691692/medium.jpeg,,"",,2,0,false,2,"M79J+5R4, 80000 San José, Departamento de San José, Uruguay",-34.3303621793,-56.7183403485,17,,,,17,,,false,,,hardy tapioca,Manihot grahamii,Falso Cafeto,Plantae,165140,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Manihot,Manihot grahamii,
115949718,2022-05-07 15:45:20,2022-05-07,2022-05-07 18:45:20 UTC,Montevideo,5641999,emilihano,2022-05-07 18:46:57 UTC,2022-05-07 21:35:15 UTC,research,CC-BY,https://www.inaturalist.org/observations/115949718,https://inaturalist-open-data.s3.amazonaws.com/photos/195691732/medium.jpeg,,"",,4,0,false,2,"80000 San José, Departamento de San José, Uruguay",-34.33003839,-56.71821949,8,,,,8,,,false,,,Revientacaballos,Solanum sisymbriifolium,Revientacaballos,Plantae,79143,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum sisymbriifolium,
115949773,Sat May 07 2022 15:45:58 GMT-0300 (GMT-3),2022-05-07,2022-05-07 18:45:58 UTC,Montevideo,2477449,aleduarte,2022-05-07 18:47:23 UTC,2022-05-07 20:07:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/115949773,https://inaturalist-open-data.s3.amazonaws.com/photos/195691884/medium.jpg,,"","",3,0,false,3,"Instrucciones, San José, UY",-34.3295454886,-56.7182651628,5,,,,5,,open,false,,,Jodina rhombifolia,Jodina rhombifolia,Sombra de toro,Plantae,371182,Plantae,Tracheophyta,Magnoliopsida,Santalales,Santalaceae,Jodina,Jodina rhombifolia,
115949823,2022-05-07 15:45:59,2022-05-07,2022-05-07 18:45:59 UTC,Montevideo,5302958,claudiagilgimenez02,2022-05-07 18:47:44 UTC,2022-05-07 20:07:21 UTC,research,CC-BY,https://www.inaturalist.org/observations/115949823,https://inaturalist-open-data.s3.amazonaws.com/photos/195691883/medium.jpeg,,"",,3,0,false,2,"80000 San José, Departamento de San José, Uruguay",-34.3300833333,-56.71805,5,,,,5,,open,false,,,Pitanga,Eugenia uniflora,Pitanga,Plantae,83642,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Eugenia,Eugenia uniflora,
115950005,2022-05-07 15:47:32,2022-05-07,2022-05-07 18:47:32 UTC,Montevideo,5641999,emilihano,2022-05-07 18:48:56 UTC,2022-05-08 15:59:28 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/115950005,https://inaturalist-open-data.s3.amazonaws.com/photos/195692450/medium.jpeg,,"",,1,0,false,2,"80000 San José, Departamento de San José, Uruguay",-34.33002913,-56.71825547,7,,,,7,,,false,,,palms,Syagrus romanzoffiana,Palmera pindó,Plantae,79291,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Syagrus,Syagrus romanzoffiana,
115950170,Sat May 07 2022 15:48:41 GMT-0300 (GMT-3),2022-05-07,2022-05-07 18:48:41 UTC,Montevideo,2477449,aleduarte,2022-05-07 18:49:48 UTC,2022-05-07 19:40:25 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/115950170,https://inaturalist-open-data.s3.amazonaws.com/photos/195692501/medium.jpg,,"","",2,0,false,3,"Sección 01, San José, UY",-34.3296242785,-56.7183834315,5,,,,5,,,false,,,Moreras,Morus,Moreras,Plantae,56091,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Morus,,
115950246,2022-05-07 15:49:14-03:00,2022-05-07,2022-05-07 18:49:14 UTC,Montevideo,2455054,gabrielperazza,2022-05-07 18:50:21 UTC,2022-05-10 17:06:46 UTC,research,CC-BY,https://www.inaturalist.org/observations/115950246,https://inaturalist-open-data.s3.amazonaws.com/photos/195692671/medium.jpg,,"","",2,0,false,3,"Sección 01, San José, UY",-34.3298287969,-56.7182033044,5,,,,5,,,false,,,Chloraea membranacea,Chloraea membranacea,Orquídea de Talar,Plantae,372267,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Chloraea,Chloraea membranacea,
115950675,2022-05-07 15:51:58,2022-05-07,2022-05-07 18:51:58 UTC,Montevideo,5302958,claudiagilgimenez02,2022-05-07 18:52:30 UTC,2022-05-08 11:02:57 UTC,research,CC-BY,https://www.inaturalist.org/observations/115950675,https://inaturalist-open-data.s3.amazonaws.com/photos/195693290/medium.jpeg,,"",,2,0,false,2,"80000 San José, Departamento de San José, Uruguay",-34.33014,-56.7173833333,4,,,,4,,open,false,,,Carrizo asiático gigante,Arundo donax,Carrizo asiático gigante,Plantae,64017,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Arundo,Arundo donax,
115950706,2022-05-07 15:51:28,2022-05-07,2022-05-07 18:51:28 UTC,Montevideo,5641999,emilihano,2022-05-07 18:52:38 UTC,2022-05-08 01:01:26 UTC,research,CC-BY,https://www.inaturalist.org/observations/115950706,https://inaturalist-open-data.s3.amazonaws.com/photos/195693419/medium.jpeg,,"",,4,0,false,2,"80000 San José, Departamento de San José, Uruguay",-34.33002788,-56.71825496,7,,,,7,,,false,,,Saeta,Sagittaria montevidensis,Saeta,Plantae,69815,Plantae,Tracheophyta,Liliopsida,Alismatales,Alismataceae,Sagittaria,Sagittaria montevidensis,
115950748,2022-05-07 15:50:46-03:00,2022-05-07,2022-05-07 18:50:46 UTC,Montevideo,2455054,gabrielperazza,2022-05-07 18:52:56 UTC,2022-05-10 17:06:46 UTC,research,CC-BY,https://www.inaturalist.org/observations/115950748,https://inaturalist-open-data.s3.amazonaws.com/photos/195693470/medium.jpg,,"","",3,0,false,3,"Sección 01, San José, UY",-34.329796359,-56.7181883008,5,,,,5,,open,false,,,Araña de seda dorada,Trichonephila clavipes,Araña de seda dorada,Arachnida,904336,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Trichonephila,Trichonephila clavipes,
115950759,2022-05-07 15:52:32,2022-05-07,2022-05-07 18:52:32 UTC,Montevideo,5302958,claudiagilgimenez02,2022-05-07 18:53:00 UTC,2022-05-08 11:01:34 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/115950759,https://inaturalist-open-data.s3.amazonaws.com/photos/195693441/medium.jpeg,,"",,0,0,false,2,"M79M+VPV, 80000 San José, Departamento de San José, Uruguay",-34.3300716667,-56.7160416667,5,,,,5,,open,false,,,Tule cola de gato,Typha latifolia,Tule cola de gato,Plantae,48685,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,Typha latifolia,
115950866,2022-05-07 15:53:12,2022-05-07,2022-05-07 18:53:12 UTC,Montevideo,5302958,claudiagilgimenez02,2022-05-07 18:53:41 UTC,2022-05-07 21:34:10 UTC,research,CC-BY,https://www.inaturalist.org/observations/115950866,https://inaturalist-open-data.s3.amazonaws.com/photos/195693685/medium.jpeg,,"",,3,0,false,2,"80000 San José, Departamento de San José, Uruguay",-34.3301083333,-56.7162466667,6,,,,6,,,false,,,Llantén,Plantago australis,Llantén,Plantae,166997,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,Plantago australis,
115951060,2022-05-07 15:53:45,2022-05-07,2022-05-07 18:53:45 UTC,Montevideo,5302958,claudiagilgimenez02,2022-05-07 18:54:39 UTC,2022-05-08 20:09:05 UTC,research,CC-BY,https://www.inaturalist.org/observations/115951060,https://inaturalist-open-data.s3.amazonaws.com/photos/195693975/medium.jpeg,,"","",2,0,false,2,"M79M+VPV, 80000 San José, Departamento de San José, Uruguay",-34.329936,-56.717216,,,,,,,,false,,,Lonicera japonica,Lonicera japonica,Madreselva asiática,Plantae,77835,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Lonicera,Lonicera japonica,
115951118,2022-05-07 15:53:32,2022-05-07,2022-05-07 18:53:32 UTC,Montevideo,5641999,emilihano,2022-05-07 18:55:03 UTC,2022-05-07 22:03:03 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/115951118,https://inaturalist-open-data.s3.amazonaws.com/photos/195694111/medium.jpeg,,"",,3,0,false,2,"80000 San José, Departamento de San José, Uruguay",-34.32999712,-56.71813644,4,,,,4,,,false,,,Tegogolos,Pomacea,Tegogolos,Mollusca,84111,Animalia,Mollusca,Gastropoda,Architaenioglossa,Ampullariidae,Pomacea,,
115951179,2022-05-07 15:54:52,2022-05-07,2022-05-07 18:54:52 UTC,Montevideo,5302958,claudiagilgimenez02,2022-05-07 18:55:29 UTC,2022-05-08 14:01:37 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/115951179,https://inaturalist-open-data.s3.amazonaws.com/photos/195694215/medium.jpeg,,"",,2,0,false,2,"80000 San José, Departamento de San José, Uruguay",-34.3299673183,-56.7170255631,7,,,,7,,,false,gps,gps,Tules y zacates de laguna,Cyperaceae,Tules y zacates de laguna,Plantae,47161,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,,,
115951253,2022-05-07 15:55:02,2022-05-07,2022-05-07 18:55:02 UTC,Montevideo,5641999,emilihano,2022-05-07 18:56:04 UTC,2022-05-07 20:06:43 UTC,research,CC-BY,https://www.inaturalist.org/observations/115951253,https://inaturalist-open-data.s3.amazonaws.com/photos/195694399/medium.jpeg,,"",,4,0,false,2,"80000 San José, Departamento de San José, Uruguay",-34.32997271,-56.71818824,8,,,,8,,open,false,,,Acacia de tres espinas,Gleditsia triacanthos,Acacia de tres espinas,Plantae,54797,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Gleditsia,Gleditsia triacanthos,
115951308,2022-05-07 15:55:30,2022-05-07,2022-05-07 18:55:30 UTC,Montevideo,5302958,claudiagilgimenez02,2022-05-07 18:56:27 UTC,2022-05-08 14:01:39 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/115951308,https://inaturalist-open-data.s3.amazonaws.com/photos/195694486/medium.jpeg,,"",,1,0,false,2,"80000 San José, Departamento de San José, Uruguay",-34.3299543053,-56.7169534788,12,,,,12,,,false,gps,gps,Plantas,Eryngium,Caraguatales,Plantae,57628,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Eryngium,,
115951473,2022-05-07 15:56:26,2022-05-07,2022-05-07 18:56:26 UTC,Montevideo,5302958,claudiagilgimenez02,2022-05-07 18:57:20 UTC,2022-05-08 22:27:24 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/115951473,https://inaturalist-open-data.s3.amazonaws.com/photos/195694774/medium.jpeg,,"",,1,0,false,2,"M79M+VPV, 80000 San José, Departamento de San José, Uruguay",-34.3301283333,-56.71624,7,,,,7,,,false,,,carda de cardar,Dipsacus fullonum,carda de cardar,Plantae,56002,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Dipsacus,Dipsacus fullonum,
115951725,2022-05-07 15:57:56,2022-05-07,2022-05-07 18:57:56 UTC,Montevideo,5302958,claudiagilgimenez02,2022-05-07 18:58:28 UTC,2022-05-08 22:23:04 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/115951725,https://inaturalist-open-data.s3.amazonaws.com/photos/195695103/medium.jpeg,,"","",4,0,false,2,"M79M+VPV, 80000 San José, Departamento de San José, Uruguay",-34.330016,-56.71726,,,,,,,,false,,,"Achicorias, cerrajas, lechugas, dientes de león y parientes",Cichorieae,"Achicorias, cerrajas, lechugas, dientes de león y parientes",Plantae,359450,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,,,
115951797,2022-05-07 15:58:27,2022-05-07,2022-05-07 18:58:27 UTC,Montevideo,5302958,claudiagilgimenez02,2022-05-07 18:59:05 UTC,2022-05-08 14:01:41 UTC,research,CC-BY,https://www.inaturalist.org/observations/115951797,https://inaturalist-open-data.s3.amazonaws.com/photos/195695267/medium.jpeg,,"",,2,0,false,2,"80000 San José, Departamento de San José, Uruguay",-34.3299426767,-56.7170262337,8,,,,8,,,false,gps,gps,carda de cardar,Dipsacus fullonum,carda de cardar,Plantae,56002,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Dipsacus,Dipsacus fullonum,
115951811,2022-05-07 15:58:33-03:00,2022-05-07,2022-05-07 18:58:33 UTC,Montevideo,2455054,gabrielperazza,2022-05-07 18:59:10 UTC,2022-05-10 17:06:46 UTC,research,CC-BY,https://www.inaturalist.org/observations/115951811,https://inaturalist-open-data.s3.amazonaws.com/photos/195695299/medium.jpg,,"","",2,0,false,3,"Sección 01, San José, UY",-34.3296257453,-56.7182526738,5,,,,5,,open,false,,,Coronillo,Scutia buxifolia,Coronilla,Plantae,371186,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,Scutia,Scutia buxifolia,
115951973,2022-05-07 15:59:27,2022-05-07,2022-05-07 18:59:27 UTC,Montevideo,5302958,claudiagilgimenez02,2022-05-07 18:59:58 UTC,2022-05-07 20:06:12 UTC,research,CC-BY,https://www.inaturalist.org/observations/115951973,https://inaturalist-open-data.s3.amazonaws.com/photos/195695532/medium.jpeg,,"",,3,0,false,2,"80000 San José, Departamento de San José, Uruguay",-34.329915,-56.717095,5,,,,5,,,false,,,Cinco negritos,Lantana camara,Cinco negritos,Plantae,50333,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Verbenaceae,Lantana,Lantana camara,
115952564,2022-05-07 16:01:58,2022-05-07,2022-05-07 19:01:58 UTC,Montevideo,5302958,claudiagilgimenez02,2022-05-07 19:03:10 UTC,2022-05-07 19:08:32 UTC,research,CC-BY,https://www.inaturalist.org/observations/115952564,https://inaturalist-open-data.s3.amazonaws.com/photos/195696590/medium.jpeg,,"",,2,0,false,2,"80000 San José, Departamento de San José, Uruguay",-34.3295283333,-56.7169733333,8,,,,8,,open,false,,,árbol del paraíso,Melia azedarach,árbol del paraíso,Plantae,53720,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Meliaceae,Melia,Melia azedarach,
115952605,2022-05-07 15:56:23,2022-05-07,2022-05-07 18:56:23 UTC,Montevideo,5641999,emilihano,2022-05-07 19:03:32 UTC,2022-05-07 19:19:32 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/115952605,https://inaturalist-open-data.s3.amazonaws.com/photos/195696712/medium.jpeg,,"",,1,0,false,2,"80000 San José, Departamento de San José, Uruguay",-34.33017553,-56.71810738,9,,,,9,,,false,,,Arañas Cangrejo de Corteza,Tmarus,Arañas Cangrejo de Corteza,Arachnida,53657,Animalia,Arthropoda,Arachnida,Araneae,Thomisidae,Tmarus,,
115952632,Sat May 07 2022 15:59:29 GMT-0300 (GMT-3),2022-05-07,2022-05-07 18:59:29 UTC,Montevideo,2477449,aleduarte,2022-05-07 19:03:42 UTC,2022-05-07 21:52:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/115952632,https://inaturalist-open-data.s3.amazonaws.com/photos/195697928/medium.jpg,,"","",2,0,false,3,"General José Artigas, San José, UY",-34.3301307969,-56.7180470657,5,,,,5,,,false,,,Misumenops callinurus,Misumenops callinurus,,Arachnida,797963,Animalia,Arthropoda,Arachnida,Araneae,Thomisidae,Misumenops,Misumenops callinurus,
115952688,2022-05-07 16:03:10,2022-05-07,2022-05-07 19:03:10 UTC,Montevideo,5302958,claudiagilgimenez02,2022-05-07 19:04:04 UTC,2022-05-07 20:05:27 UTC,research,CC-BY,https://www.inaturalist.org/observations/115952688,https://inaturalist-open-data.s3.amazonaws.com/photos/195696847/medium.jpeg,,"",,3,0,false,2,"80000 San José, Departamento de San José, Uruguay",-34.32964,-56.71686,7,,,,7,,open,false,,,pirul,Schinus molle,Anacahuita,Plantae,57354,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Schinus,Schinus molle,
115952770,2022-05-07 16:04:02,2022-05-07,2022-05-07 19:04:02 UTC,Montevideo,5302958,claudiagilgimenez02,2022-05-07 19:04:35 UTC,2022-05-13 04:34:05 UTC,research,CC-BY,https://www.inaturalist.org/observations/115952770,https://inaturalist-open-data.s3.amazonaws.com/photos/195697001/medium.jpeg,,"",,1,0,false,2,"80000 San José, Departamento de San José, Uruguay",-34.3296616667,-56.716835,6,,,,6,,,false,,,mirto chico,Salvia microphylla,mirto chico,Plantae,168386,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,Salvia microphylla,
115952986,2022-05-07 15:40:46,2022-05-07,2022-05-07 18:40:46 UTC,Montevideo,5224189,mari_pirez,2022-05-07 19:05:38 UTC,2022-05-08 16:31:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/115952986,https://inaturalist-open-data.s3.amazonaws.com/photos/195698150/medium.jpeg,,"",,5,2,false,2,"80000 San José, Departamento de San José, Uruguay",-34.3297574489,-56.7183639854,22,,,,22,,open,false,gps,gps,Martí­n pescador amazónico,Chloroceryle americana,Martín pescador chico,Aves,2669,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Chloroceryle,Chloroceryle americana,
115953002,2022/05/07 3:59 PM,2022-05-07,2022-05-07 18:59:00 UTC,Montevideo,5642088,lopezjavi,2022-05-07 19:05:40 UTC,2022-05-08 13:56:17 UTC,research,CC-BY,https://www.inaturalist.org/observations/115953002,https://inaturalist-open-data.s3.amazonaws.com/photos/195697088/medium.jpg,,"","",3,0,false,,"80000 San José, Departamento de San José, Uruguay",-34.330225,-56.717435,,,,,,,,false,,,Misumenops callinurus,Misumenops callinurus,,Arachnida,797963,Animalia,Arthropoda,Arachnida,Araneae,Thomisidae,Misumenops,Misumenops callinurus,
115953475,Sat May 07 2022 16:06:45 GMT-0300 (GMT-3),2022-05-07,2022-05-07 19:06:45 UTC,Montevideo,2477449,aleduarte,2022-05-07 19:07:55 UTC,2022-05-07 21:51:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/115953475,https://inaturalist-open-data.s3.amazonaws.com/photos/195698017/medium.jpg,,"","",2,0,false,3,"General José Artigas, San José, UY",-34.3300989876,-56.7173484341,5,,,,5,,open,false,,,Alcatraz sudafricano,Zantedeschia aethiopica,Alcatraz sudafricano,Plantae,56006,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Zantedeschia,Zantedeschia aethiopica,
115954059,2022-05-07 16:10:18,2022-05-07,2022-05-07 19:10:18 UTC,Montevideo,5641999,emilihano,2022-05-07 19:11:36 UTC,2022-05-08 15:58:50 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/115954059,https://inaturalist-open-data.s3.amazonaws.com/photos/195699162/medium.jpeg,,"",,1,0,false,2,"80000 San José, Departamento de San José, Uruguay",-34.33010501,-56.7174512,7,,,,7,,,false,,,Apium,Apium,,Plantae,58789,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Apium,,
115954204,2022-05-07 15:25:27,2022-05-07,2022-05-07 18:25:27 UTC,Montevideo,5224189,mari_pirez,2022-05-07 19:12:20 UTC,2022-05-11 20:47:01 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/115954204,https://inaturalist-open-data.s3.amazonaws.com/photos/195699324/medium.jpeg,,"",,5,1,false,2,"80000 San José, Departamento de San José, Uruguay",-34.3300379207,-56.718178913,31,,,,31,,,false,gps,gps,"Narrow-waisted Wasps, Ants, and Bees",Apocrita,Avispas y abejas de cinturita,Insecta,124417,Animalia,Arthropoda,Insecta,Hymenoptera,,,,
115954228,2022-05-07 16:09:38,2022-05-07,2022-05-07 19:09:38 UTC,Montevideo,2895714,rodrigomontiel,2022-05-07 19:12:26 UTC,2022-05-12 14:41:48 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/115954228,https://inaturalist-open-data.s3.amazonaws.com/photos/195699349/medium.jpeg,,"",,3,1,false,2,"80000 San José, Departamento de San José, Uruguay",-34.3300529722,-56.7177259722,,,,,,,,false,gps,gps,Carpocorini,Carpocorini,,Insecta,194651,Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,,,
115954441,2022-05-07 16:12:00,2022-05-07,2022-05-07 19:12:00 UTC,Montevideo,5641999,emilihano,2022-05-07 19:13:13 UTC,2022-05-08 12:42:41 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/115954441,https://inaturalist-open-data.s3.amazonaws.com/photos/195699691/medium.jpeg,,"",,1,0,false,2,"80000 San José, Departamento de San José, Uruguay",-34.33001419,-56.71747656,6,,,,6,,open,false,,,plants,Typha latifolia,Tule cola de gato,Plantae,48685,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,Typha latifolia,
115954717,2022-05-07 16:13:38,2022-05-07,2022-05-07 19:13:38 UTC,Montevideo,5641999,emilihano,2022-05-07 19:14:32 UTC,2022-05-08 15:56:34 UTC,research,CC-BY,https://www.inaturalist.org/observations/115954717,https://inaturalist-open-data.s3.amazonaws.com/photos/195699998/medium.jpeg,,"",,2,0,false,2,"80000 San José, Departamento de San José, Uruguay",-34.33008754,-56.71745698,6,,,,6,,,false,,,Cochinilla mediterránea,Armadillidium vulgare,Cochinilla mediterránea,Animalia,56083,Animalia,Arthropoda,Malacostraca,Isopoda,Armadillidiidae,Armadillidium,Armadillidium vulgare,
115954747,2022-05-07 15:49:05,2022-05-07,2022-05-07 18:49:05 UTC,Montevideo,5224189,mari_pirez,2022-05-07 19:14:44 UTC,2022-05-08 13:49:29 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/115954747,https://inaturalist-open-data.s3.amazonaws.com/photos/195700069/medium.jpeg,,"",,3,0,false,2,"80000 San José, Departamento de San José, Uruguay",-34.3298917322,-56.7181336507,31,,,,31,,,false,gps,gps,"pastos, palmeras y parientes (monocotiledóneas)",Liliopsida,"pastos, palmeras y parientes (monocotiledóneas)",Plantae,47163,Plantae,Tracheophyta,Liliopsida,,,,,
115955053,2022-05-07 16:15:19,2022-05-07,2022-05-07 19:15:19 UTC,Montevideo,5641999,emilihano,2022-05-07 19:16:08 UTC,2022-05-07 21:29:45 UTC,research,CC-BY,https://www.inaturalist.org/observations/115955053,https://inaturalist-open-data.s3.amazonaws.com/photos/195700516/medium.jpeg,,"",,2,0,false,2,"80000 San José, Departamento de San José, Uruguay",-34.33032434,-56.71723571,7,,,,7,,,false,,,Marvel of Peru,Mirabilis jalapa,Maravilla,Plantae,50616,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Nyctaginaceae,Mirabilis,Mirabilis jalapa,
115955262,2022-05-07 15:38:49,2022-05-07,2022-05-07 18:38:49 UTC,Montevideo,5224189,mari_pirez,2022-05-07 19:17:21 UTC,2022-05-08 13:46:38 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/115955262,https://inaturalist-open-data.s3.amazonaws.com/photos/195701006/medium.jpeg,,"",,0,0,false,2,"80000 San José, Departamento de San José, Uruguay",-34.3297937193,-56.7182292044,15,,,,15,,,false,gps,gps,Hongos,Fungi,Hongos,Fungi,47170,Fungi,,,,,,,
115955404,Sat May 07 2022 16:14:44 GMT-0300 (GMT-3),2022-05-07,2022-05-07 19:14:44 UTC,Montevideo,2477449,aleduarte,2022-05-07 19:18:03 UTC,2022-05-08 15:56:13 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/115955404,https://inaturalist-open-data.s3.amazonaws.com/photos/195701175/medium.jpg,,"","",2,0,false,3,"Treinta y Tres, San José, UY",-34.3299216667,-56.71717,,,,,,,,false,,,Paracles,Paracles,,Insecta,470657,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Paracles,,
115955470,2022-05-07 16:17:14,2022-05-07,2022-05-07 19:17:14 UTC,Montevideo,5641999,emilihano,2022-05-07 19:18:23 UTC,2022-05-07 19:32:17 UTC,research,CC-BY,https://www.inaturalist.org/observations/115955470,https://inaturalist-open-data.s3.amazonaws.com/photos/195701296/medium.jpeg,,"",,2,0,false,2,"80000 San José, Departamento de San José, Uruguay",-34.33009658,-56.71735197,11,,,,11,,open,false,,,Alcatraz sudafricano,Zantedeschia aethiopica,Alcatraz sudafricano,Plantae,56006,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Zantedeschia,Zantedeschia aethiopica,
115955531,2022-05-07 16:13:49,2022-05-07,2022-05-07 19:13:49 UTC,Montevideo,5627975,maurozunino,2022-05-07 19:18:49 UTC,2022-05-08 13:42:51 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/115955531,https://inaturalist-open-data.s3.amazonaws.com/photos/195701405/medium.jpeg,,"",,0,0,false,2,"80000 San José, Departamento de San José, Uruguay",-34.3299889143,-56.7161273584,4,,,,4,,open,false,gps,gps,ubajay,Eugenia myrcianthes,,Plantae,357300,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Eugenia,Eugenia myrcianthes,
115955647,Sat May 07 2022 16:12:47 GMT-0300 (GMT-3),2022-05-07,2022-05-07 19:12:47 UTC,Montevideo,2477449,aleduarte,2022-05-07 19:19:34 UTC,2022-05-07 19:25:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/115955647,https://inaturalist-open-data.s3.amazonaws.com/photos/195701661/medium.jpg,,"","",1,0,false,3,"Treinta y Tres, San José, UY",-34.3299,-56.7171283333,,,,,,,,false,,,Tillandsia aeranthos,Tillandsia aeranthos,Clavel de aire,Plantae,370737,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,Tillandsia aeranthos,
115955727,Sat May 07 2022 16:12:16 GMT-0300 (GMT-3),2022-05-07,2022-05-07 19:12:16 UTC,Montevideo,2477449,aleduarte,2022-05-07 19:20:00 UTC,2022-05-07 19:25:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/115955727,https://inaturalist-open-data.s3.amazonaws.com/photos/195701808/medium.jpg,,"","",1,0,false,3,"Treinta y Tres, San José, UY",-34.3299216667,-56.7171466667,,,,,,,,false,,,ballmoss,Tillandsia recurvata,Gallinitas,Plantae,84002,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,Tillandsia recurvata,
