scientific_name,taxon_id,iconic_taxon_name,kingdom,class,order,family,genus,species,common_name,taxon_rank
Angelphytum grisebachii,704358,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Angelphytum,Angelphytum grisebachii,,species
Anthemis cotula,52841,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Anthemis,Anthemis cotula,,species
Arctium minus,59570,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Arctium,Arctium minus,lampazo,species
Arctotheca calendula,56024,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Arctotheca,Arctotheca calendula,,species
Artemisia annua,75584,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Artemisia,Artemisia annua,,species
Artemisia vulgaris,52856,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Artemisia,Artemisia vulgaris,artemisa,species
Aspilia montevidensis,881522,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Aspilia,Aspilia montevidensis,,species
Aspilia pascalioides,878624,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Aspilia,Aspilia pascalioides,,species
Austroeupatorium inulifolium,859233,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Austroeupatorium,Austroeupatorium inulifolium,Salvia amarga,species
Baccharis aliena,925179,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Baccharis,Baccharis aliena,,species
Baccharis articulata,528837,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Baccharis,Baccharis articulata,Carquejilla,species
Baccharis coridifolia,563932,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Baccharis,Baccharis coridifolia,mio mio,species
Baccharis crispa,464400,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Baccharis,Baccharis crispa,,species
Baccharis dracunculifolia,563934,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Baccharis,Baccharis dracunculifolia,,species
Baccharis genistifolia,1309448,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Baccharis,Baccharis genistifolia,,species
Baccharis glutinosa,75727,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Baccharis,Baccharis glutinosa,,species
Baccharis gnaphalioides,1073374,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Baccharis,Baccharis gnaphalioides,,species
Baccharis jocheniana,1008407,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Baccharis,Baccharis jocheniana,,species
Baccharis linearifolia,881503,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Baccharis,Baccharis linearifolia,,species
Baccharis microcephala,1268634,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Baccharis,Baccharis microcephala,,species
Baccharis microdonta,563933,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Baccharis,Baccharis microdonta,,species
Baccharis neglecta,155045,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Baccharis,Baccharis neglecta,,species
Baccharis notosergila,484056,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Baccharis,Baccharis notosergila,Carquejilla,species
Baccharis ochracea,1017885,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Baccharis,Baccharis ochracea,,species
Baccharis oxyodonta,1031112,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Baccharis,Baccharis oxyodonta,,species
Baccharis palustris,1224886,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Baccharis,Baccharis palustris,,species
Baccharis patens,902884,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Baccharis,Baccharis patens,,species
Baccharis phyteumoides,1044928,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Baccharis,Baccharis phyteumoides,,species
Baccharis psiadioides,1073360,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Baccharis,Baccharis psiadioides,,species
Baccharis punctulata,967278,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Baccharis,Baccharis punctulata,,species
Baccharis salicifolia,57913,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Baccharis,Baccharis salicifolia,Batamote,species
Baccharis sarothroides,52108,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Baccharis,Baccharis sarothroides,romerillo,species
Baccharis spicata,544767,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Baccharis,Baccharis spicata,,species
Baccharis tridentata,1090203,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Baccharis,Baccharis tridentata,,species
Baccharis trimera,450291,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Baccharis,Baccharis trimera,Carqueja,species
Baccharis trinervis,289777,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Baccharis,Baccharis trinervis,,species
Baccharis vulneraria,1070825,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Baccharis,Baccharis vulneraria,,species
Barrosoa betoniciformis,1008313,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Barrosoa,Barrosoa betoniciformis,,species
Barrosoa candolleana,993519,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Barrosoa,Barrosoa candolleana,,species
Berroa gnaphalioides,634529,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Berroa,Berroa gnaphalioides,,species
Bidens aurea,159235,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Bidens,Bidens aurea,Té de milpa,species
Bidens laevis,75766,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Bidens,Bidens laevis,Mirasol de agua,species
Bidens pilosa,50203,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Bidens,Bidens pilosa,acahual blanco,species
Bidens pilosa pilosa,316473,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Bidens,Bidens pilosa,Acahual blanco,subspecies
Bidens subalternans,506308,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Bidens,Bidens subalternans,,species
Calea cymosa,963760,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Calea,Calea cymosa,,species
Calea uniflora,963866,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Calea,Calea uniflora,,species
Calendula officinalis,75931,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Calendula,Calendula officinalis,Caléndula del Mediterráneo,species
Calyptocarpus brasiliensis,823731,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Calyptocarpus,Calyptocarpus brasiliensis,,species
Calyptocarpus vialis,84405,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Calyptocarpus,Calyptocarpus vialis,Garañona,species
Campovassouria cruciata,960040,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Campovassouria,Campovassouria cruciata,,species
Campuloclinium macrocephalum,280109,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Campuloclinium,Campuloclinium macrocephalum,Pompón,species
Carduus acanthoides,76006,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Carduus,Carduus acanthoides,cardo negro,species
Carduus nutans leiophyllus,234851,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Carduus,Carduus nutans,,subspecies
Carduus pycnocephalus,52990,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Carduus,Carduus pycnocephalus,Cardo negro,species
Carduus tenuiflorus,53007,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Carduus,Carduus tenuiflorus,,species
Carthamus lanatus,64232,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Carthamus,Carthamus lanatus,Azotacristos,species
Centaurea calcitrapa,56865,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Centaurea,Centaurea calcitrapa,Abrepuño,species
Centaurea melitensis,57922,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Centaurea,Centaurea melitensis,Tocalote,species
Centaurea solstitialis,52588,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Centaurea,Centaurea solstitialis,Cardo abrepuño,species
Chamaemelum mixtum,160386,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Chamaemelum,Chamaemelum mixtum,Magarza,species
Chaptalia arechavaletae,711078,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Chaptalia,Chaptalia arechavaletae,,species
Chaptalia exscapa,556727,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Chaptalia,Chaptalia exscapa,,species
Chaptalia integerrima,705261,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Chaptalia,Chaptalia integerrima,,species
Chaptalia nutans,274158,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Chaptalia,Chaptalia nutans,agachacabeza,species
Chaptalia piloselloides,884350,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Chaptalia,Chaptalia piloselloides,,species
Chaptalia sinuata,991964,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Chaptalia,Chaptalia sinuata,,species
Chevreulia sarmentosa,897971,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Chevreulia,Chevreulia sarmentosa,,species
Chromolaena christieana,1067762,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Chromolaena,Chromolaena christieana,,species
Chromolaena hirsuta,878629,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Chromolaena,Chromolaena hirsuta,,species
Chromolaena ivifolia,280039,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Chromolaena,Chromolaena ivifolia,,species
Chromolaena laevigata,288987,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Chromolaena,Chromolaena laevigata,,species
Chromolaena squarrulosa,995092,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Chromolaena,Chromolaena squarrulosa,,species
Chrysolaena flexuosa,1031117,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Chrysolaena,Chrysolaena flexuosa,,species
Chrysolaena platensis,1264651,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Chrysolaena,Chrysolaena platensis,,species
Cichorium intybus,52913,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Cichorium,Cichorium intybus,Achicoria,species
Cirsium vulgare,52989,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Cirsium,Cirsium vulgare,Cardo común,species
Coleostephus myconis,341977,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Coleostephus,Coleostephus myconis,Margarita de piria,species
Coreopsis lanceolata,76444,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Coreopsis,Coreopsis lanceolata,,species
Cosmos bipinnatus,68562,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Cosmos,Cosmos bipinnatus,Girasol morado,species
Cosmos sulphureus,48651,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Cosmos,Cosmos sulphureus,Mirasol amarillo,species
Cotula australis,53025,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Cotula,Cotula australis,Botón Dorado,species
Cotula coronopifolia,58812,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Cotula,Cotula coronopifolia,Botón Dorado,species
Cotula nigellifolia,582837,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Cotula,Cotula nigellifolia,,species
Criscia stricta,790110,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Criscia,Criscia stricta,,species
Cynara cardunculus,57563,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Cynara,Cynara cardunculus,cardo de huerta,species
Cynara cardunculus cardunculus,57566,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Cynara,Cynara cardunculus,Alcachofa,subspecies
Cyrtocymura scorpioides,289607,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Cyrtocymura,Cyrtocymura scorpioides,Hierba de San Simón,species
Delairea odorata,53208,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Delairea,Delairea odorata,Hiedra Amarilla,species
Dimerostemma grisebachii,1281643,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Dimerostemma,Dimerostemma grisebachii,,species
Dimorphotheca ecklonis,76660,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Dimorphotheca,Dimorphotheca ecklonis,caléndula del Cabo,species
Eclipta elliptica,878631,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Eclipta,Eclipta elliptica,,species
Eclipta prostrata,76765,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Eclipta,Eclipta prostrata,Zarzaparrilla,species
Elephantopus angustifolius,288389,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Elephantopus,Elephantopus angustifolius,,species
Elephantopus mollis,162267,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Elephantopus,Elephantopus mollis,cebadilla,species
Enydra sessilis,1031127,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Enydra,Enydra sessilis,,species
Erechtites hieraciifolius,130888,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Erechtites,Erechtites hieraciifolius,,species
Erigeron blakei,1191041,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Erigeron,Erigeron blakei,,species
Erigeron bonariensis,76904,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Erigeron,Erigeron bonariensis,hierba carnicera,species
Erigeron canadensis,76907,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Erigeron,Erigeron canadensis,Hierba carnicera,species
Erigeron lorentzii,1156474,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Erigeron,Erigeron lorentzii,,species
Erigeron pampeanus,1337119,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Erigeron,Erigeron pampeanus,,species
Erigeron primulifolius,937397,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Erigeron,Erigeron primulifolius,,species
Erigeron sumatrensis,76943,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Erigeron,Erigeron sumatrensis,,species
Exostigma notobellidiastrum,1181526,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Exostigma,Exostigma notobellidiastrum,,species
Exostigma rivulare,1145266,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Exostigma,Exostigma rivulare,,species
Facelis retusa,162930,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Facelis,Facelis retusa,,species
Galinsoga parviflora,48178,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Galinsoga,Galinsoga parviflora,Estrellita,species
Galinsoga quadriradiata,56170,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Galinsoga,Galinsoga quadriradiata,Guasca,species
Gamochaeta antillana,707833,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Gamochaeta,Gamochaeta antillana,falso gordolobo,species
Gamochaeta coarctata,77220,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Gamochaeta,Gamochaeta coarctata,,species
Gamochaeta falcata,163195,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Gamochaeta,Gamochaeta falcata,siempreviva hoja angosta,species
Gamochaeta pensylvanica,77221,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Gamochaeta,Gamochaeta pensylvanica,falso gordolobo,species
Gamochaeta simplicicaulis,280336,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Gamochaeta,Gamochaeta simplicicaulis,falso gordolobo,species
Gazania rigens,884843,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Gazania,Gazania rigens,Gazania,species
Glebionis coronaria,59904,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Glebionis,Glebionis coronaria,Margarita mediterránea,species
Grazielia brevipetiolata,1094889,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Grazielia,Grazielia brevipetiolata,,species
Grazielia intermedia,960039,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Grazielia,Grazielia intermedia,,species
Grazielia serrata,901004,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Grazielia,Grazielia serrata,,species
Grindelia orientalis,1085845,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Grindelia,Grindelia orientalis,,species
Grindelia pulchella,866204,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Grindelia,Grindelia pulchella,Margarita amarilla,species
Gymnocoronis spilanthoides,407490,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Gymnocoronis,Gymnocoronis spilanthoides,Jazmín de bañado,species
Gyptis commersonii,1063810,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Gyptis,Gyptis commersonii,,species
Gyptis pinnatifida,786869,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Gyptis,Gyptis pinnatifida,,species
Gyptis tanacetifolia,1043428,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Gyptis,Gyptis tanacetifolia,,species
Hatschbachiella tweedieana,1044672,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Hatschbachiella,Hatschbachiella tweedieana,,species
Hedypnois rhagadioloides,492864,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Hedypnois,Hedypnois rhagadioloides,,species
Helenium amarum,77348,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Helenium,Helenium amarum,,species
Helenium radiatum,878618,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Helenium,Helenium radiatum,,species
Helianthus annuus,57983,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Helianthus,Helianthus annuus,Girasol,species
Helianthus tuberosus,122970,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Helianthus,Helianthus tuberosus,Tupinambo,species
Helminthotheca echioides,61906,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Helminthotheca,Helminthotheca echioides,Abrojo europeo,species
Hieracium commersonii,963947,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Hieracium,Hieracium commersonii,,species
Holocheilus brasiliensis,790112,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Holocheilus,Holocheilus brasiliensis,,species
Holocheilus hieracioides,878622,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Holocheilus,Holocheilus hieracioides,,species
Hymenoxys anthemoides,163938,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Hymenoxys,Hymenoxys anthemoides,,species
Hypochaeris albiflora,202635,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Hypochaeris,Hypochaeris albiflora,,species
Hypochaeris chillensis,336585,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Hypochaeris,Hypochaeris chillensis,,species
Hypochaeris glabra,53103,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Hypochaeris,Hypochaeris glabra,,species
Hypochaeris grisebachii,1263936,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Hypochaeris,Hypochaeris grisebachii,,species
Hypochaeris megapotamica,1145466,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Hypochaeris,Hypochaeris megapotamica,,species
Hypochaeris neopinnatifida,1192864,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Hypochaeris,Hypochaeris neopinnatifida,,species
Hypochaeris petiolaris,1152282,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Hypochaeris,Hypochaeris petiolaris,,species
Hypochaeris radicata,53104,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Hypochaeris,Hypochaeris radicata,Hierba del chancho,species
Hypochaeris tropicalis,880919,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Hypochaeris,Hypochaeris tropicalis,,species
Hypochaeris variegata,1145476,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Hypochaeris,Hypochaeris variegata,,species
Hysterionica chamomilloides,1305794,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Hysterionica,Hysterionica chamomilloides,,species
Hysterionica montevidensis,984116,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Hysterionica,Hysterionica montevidensis,,species
Hysterionica resinosa,1305808,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Hysterionica,Hysterionica resinosa,,species
Isostigma peucedanifolium crithmifolium,991923,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Isostigma,Isostigma peucedanifolium,,subspecies
Jacobaea maritima,357682,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Jacobaea,Jacobaea maritima,Mármol,species
Jaumea linearifolia,1020118,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Jaumea,Jaumea linearifolia,,species
Lactuca sativa,122976,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Lactuca,Lactuca sativa,lechuga,species
Lactuca serriola,53107,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Lactuca,Lactuca serriola,Escariola mediterránea,species
Lessingianthus brevifolius,543071,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Lessingianthus,Lessingianthus brevifolius,,species
Lessingianthus glabratus,1179557,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Lessingianthus,Lessingianthus glabratus,,species
Lessingianthus macrocephalus,1272482,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Lessingianthus,Lessingianthus macrocephalus,,species
Lessingianthus plantaginodes,939031,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Lessingianthus,Lessingianthus plantaginodes,,species
Lessingianthus rubricaulis,1264638,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Lessingianthus,Lessingianthus rubricaulis,,species
Lessingianthus sellowii,1264642,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Lessingianthus,Lessingianthus sellowii,,species
Leucanthemum vulgare,56057,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Leucanthemum,Leucanthemum vulgare,margarita,species
Lucilia acutifolia,850843,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Lucilia,Lucilia acutifolia,,species
Lucilia nitens,850849,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Lucilia,Lucilia nitens,,species
Matricaria chamomilla,77965,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Matricaria,Matricaria chamomilla,Manzanilla,species
Microgyne marchesiana,1345358,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Microgyne,Microgyne marchesiana,,species
Microgyne trifurcata,634282,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Microgyne,Microgyne trifurcata,,species
Micropsis ostenii,1064315,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Micropsis,Micropsis ostenii,,species
Micropsis spathulata,1064314,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Micropsis,Micropsis spathulata,,species
Mikania cordifolia,131169,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Mikania,Mikania cordifolia,asumiate,species
Mikania cynanchifolia,545361,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Mikania,Mikania cynanchifolia,,species
Mikania involucrata,1003972,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Mikania,Mikania involucrata,,species
Mikania thapsoides,1004527,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Mikania,Mikania thapsoides,,species
Moquiniastrum polymorphum ceanothifolium,852114,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Moquiniastrum,Moquiniastrum polymorphum,,subspecies
Mutisia coccinea,603356,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Mutisia,Mutisia coccinea,,species
Neja pinifolia,901504,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Neja,Neja pinifolia,,species
Noticastrum acuminatum,1031724,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Noticastrum,Noticastrum acuminatum,,species
Noticastrum diffusum,549179,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Noticastrum,Noticastrum diffusum,,species
Noticastrum malmei,1032001,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Noticastrum,Noticastrum malmei,,species
Noticastrum marginatum,547414,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Noticastrum,Noticastrum marginatum,Tabera,species
Pamphalea bupleurifolia,852134,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Pamphalea,Pamphalea bupleurifolia,,species
Pamphalea heterophylla,852137,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Pamphalea,Pamphalea heterophylla,,species
Pamphalea maxima,852138,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Pamphalea,Pamphalea maxima,,species
Panphalea heterophylla,1131122,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Pamphalea,Panphalea heterophylla,,species
Perezia multiflora sonchifolia,855903,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Perezia,Perezia multiflora,,subspecies
Picrosia longifolia,790506,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Picrosia,Picrosia longifolia,,species
Pilosella semiglabrata,1183942,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Pilosella,Pilosella semiglabrata,,species
Pluchea sagittalis,167072,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Pluchea,Pluchea sagittalis,Yerba lucera,species
Podocoma hirsuta,1203960,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Podocoma,Podocoma hirsuta,,species
Porophyllum linifolium,1031730,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Porophyllum,Porophyllum linifolium,,species
Porophyllum ruderale,78701,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Porophyllum,Porophyllum ruderale,Pápalo,species
Pseudognaphalium cheiranthifolium,935485,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Pseudognaphalium,Pseudognaphalium cheiranthifolium,,species
Pseudognaphalium gaudichaudianum,523870,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Pseudognaphalium,Pseudognaphalium gaudichaudianum,,species
Pseudogynoxys chenopodioides,156463,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Pseudogynoxys,Pseudogynoxys chenopodioides,llamarada mexicana,species
Pterocaulon angustifolium,628746,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Pterocaulon,Pterocaulon angustifolium,,species
Pterocaulon balansae,623065,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Pterocaulon,Pterocaulon balansae,,species
Pterocaulon cordobense,1097438,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Pterocaulon,Pterocaulon cordobense,,species
Pterocaulon lorentzii,474337,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Pterocaulon,Pterocaulon lorentzii,,species
Pterocaulon polypterum,1352458,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Pterocaulon,Pterocaulon polypterum,,species
Pterocaulon polystachyum,623066,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Pterocaulon,Pterocaulon polystachyum,,species
Pterocaulon virgatum,167547,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Pterocaulon,Pterocaulon virgatum,,species
Radlkoferotoma cistifolium,1151164,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Radlkoferotoma,Radlkoferotoma cistifolium,,species
Schlechtendalia luzulifolia,792817,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Schlechtendalia,Schlechtendalia luzulifolia,,species
Senecio bonariensis,424094,Plantae,Plantae,Magnoliopsida,Asterales,Asteraceae,Senecio,Senecio bonariensis,Margarita de bañado,species
